Year,Player,Age,Hometown,Home State,Tm,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,FantPos,FantPt,Height (inches),Weight,College,College wins,College losses,DOB,Draft Round,Draft Year,Month_of_Birth
2011,Chris Redman,34,Louisville,KY,ATL,5,0,18,28,188,0,1,5,-6,-1.2,0,0,0,,0,QB,5,75,223,Louisville,127,61,07-07-1977,3,2000,7
2011,Eric Weems,26,Daytona Beach,FL,ATL,16,2,0,0,0,0,0,0,0,,0,11,90,8.18,0,WR,9,68,182,Bethune-Cookman,#N/A,#N/A,04-07-1985,0,0,7
2011,Harry Douglas,27,Jonesboro,GA,ATL,16,4,0,0,0,0,0,1,3,3,0,39,498,12.77,1,WR,56,12,170,Louisville,127,61,16-09-1984,3,2008,9
2011,Jacquizz Rodgers,21,Richmond,TX,ATL,16,0,0,0,0,0,0,57,205,3.6,1,21,188,8.95,1,RB,51,67,190,Oregon St.,111,76,06-02-1990,5,2011,2
2011,Jason Snelling,28,Toms River,NJ,ATL,15,0,0,0,0,0,0,44,151,3.43,0,26,179,6.88,1,RB,39,12,235,Virginia,90,95,29-12-1983,7,2007,12
2011,Julio Jones,22,Foley,AL,ATL,13,13,0,0,0,0,0,6,56,9.33,0,54,959,17.76,8,WR,150,76,220,Alabama,114,58,03-02-1989,1,2011,2
2011,Kerry Meier,25,Pittsburg,KS,ATL,12,0,0,0,0,0,0,0,0,,0,0,0,,0,WR,,74,219,Kansas,71,109,12-11-1986,5,0,11
2011,Matt Ryan,26,Exton,PA,ATL,16,16,347,566,4177,29,12,37,84,2.27,2,0,0,,0,QB,279,77,224,Boston Col.,116,74,17-05-1985,1,2008,5
2011,Michael Palmer,23,Stone Mountain,GA,ATL,16,2,0,0,0,0,0,0,0,,0,10,72,7.2,1,TE,13,77,260,Clemson,123,68,18-01-1988,0,0,1
2011,Michael Turner,29,Waukegan,IL,ATL,16,15,0,0,0,0,0,301,1340,4.45,11,17,168,9.88,0,RB,217,12,237,Northern Illinois,119,69,13-02-1982,5,2004,2
2011,Mike Cox,26,Lewisberry,PA,ATL,9,5,0,0,0,0,0,0,0,,0,2,8,4,0,RB,1,73,259,Georgia Tech,117,77,11-07-1985,0,0,7
2011,Ovie Mughelli,31,Charleston,SC,ATL,7,5,0,0,0,0,0,2,1,0.5,0,4,25,6.25,2,RB,15,73,260,Wake Forest,86,96,10-06-1980,4,2003,6
2011,Reggie Kelly,34,Aberdeen,MS,ATL,16,2,0,0,0,0,0,0,0,,0,1,7,7,0,TE,1,76,255,Mississippi St.,83,99,22-02-1977,2,1999,2
2011,Roddy White,30,James Island,SC,ATL,16,16,0,0,0,0,0,0,0,,0,100,1296,12.96,8,WR,178,73,201,Ala-Birmingham,#N/A,#N/A,02-11-1981,1,2005,11
2011,Tony Gonzalez,35,Torrance,CA,ATL,16,16,0,0,0,0,0,0,0,,0,80,875,10.94,7,TE,130,77,251,California,90,94,27-02-1976,1,1997,2
2011,Anquan Boldin,31,Pahokee,FL,BAL,14,14,0,0,0,0,0,0,0,,0,57,887,15.56,3,WR,107,73,218,Florida St.,130,54,03-10-1980,2,2003,10
2011,Anthony Allen,23,Tampa,FL,BAL,5,0,0,0,0,0,0,3,8,2.67,0,0,0,,0,RB,1,73,223,Georgia Tech,117,77,06-08-1988,7,2011,8
2011,David Reed,24,Dubuque,IA,BAL,11,0,0,0,0,0,0,1,16,16,0,0,0,,0,WR,2,73,188,Utah,123,61,22-03-1987,5,2010,3
2011,Dennis Pitta,26,Fresno,CA,BAL,16,2,0,0,0,0,0,0,0,,0,40,405,10.13,3,TE,59,76,245,BYU,122,67,29-06-1985,4,2010,6
2011,Ed Dickson,24,Inglewood,CA,BAL,16,16,0,0,0,0,0,0,0,,0,54,528,9.78,5,TE,83,76,244,Oregon,143,47,25-07-1987,3,2010,7
2011,Joe Flacco,26,Voorhees,NJ,BAL,16,16,312,542,3610,20,12,39,88,2.26,1,1,-8,-8,0,QB,214,78,232,Delaware,#N/A,#N/A,16-01-1985,1,2008,1
2011,Kris Wilson,30,Harrisburg,PA,BAL,15,0,0,0,0,0,0,0,0,,0,0,0,,0,TE,,75,250,Pittsburgh,106,80,22-08-1981,2,2004,8
2011,LaQuan Williams,23,Baltimore,MD,BAL,12,0,0,0,0,0,0,0,0,,0,4,46,11.5,0,WR,5,73,200,Maryland,98,86,27-06-1988,0,0,6
2011,Lee Evans,30,Bedford,OH,BAL,9,2,0,0,0,0,0,0,0,,0,4,74,18.5,0,WR,7,12,202,Wisconsin,135,60,11-03-1981,1,2004,3
2011,Ray Rice,24,New Rochelle,NY,BAL,16,16,1,1,1,1,0,291,1364,4.69,12,76,704,9.26,3,RB,301,69,195,Rutgers,87,96,22-01-1987,2,2008,1
2011,Ricky Williams,34,San Diego,CA,BAL,16,0,0,0,0,0,0,108,444,4.11,2,13,83,6.38,0,RB,65,12,226,Texas,149,45,21-05-1977,1,1999,5
2011,Torrey Smith,22,Colonial Beach,VA,BAL,16,14,0,0,0,0,0,4,39,9.75,0,50,841,16.82,7,WR,130,73,205,Maryland,98,86,26-01-1989,2,2011,1
2011,Tyrod Taylor,22,Hampton,VA,BAL,3,0,1,1,18,0,0,1,2,2,0,0,0,,0,QB,1,73,221,Virginia Tech,147,50,03-08-1989,6,2011,8
2011,Vonta Leach,30,Lumberton,NC,BAL,16,16,0,0,0,0,0,12,35,2.92,0,15,69,4.6,0,RB,10,73,246,East Carolina,97,90,06-11-1981,0,0,11
2011,Brad Smith,28,Youngstown,OH,BUF,15,5,0,1,0,0,1,20,87,4.35,1,23,240,10.43,1,QB,43,74,210,Missouri,109,78,12-12-1983,4,2006,12
2011,C.J. Spiller,24,Lake Butler,FL,BUF,16,11,0,0,0,0,0,107,561,5.24,4,39,269,6.9,2,RB,119,12,194,Clemson,123,68,05-08-1987,1,2010,8
2011,Corey McIntyre,32,Indiantown,FL,BUF,16,1,0,0,0,0,0,0,0,,0,1,4,4,0,RB,,73,245,West Virginia,120,67,25-01-1979,0,0,1
2011,David Nelson,25,Wichita Falls,TX,BUF,16,13,0,0,0,0,0,0,0,,0,61,658,10.79,5,WR,96,77,217,Florida,139,55,07-11-1986,0,0,11
2011,Donald Jones,24,Plainfield,NJ,BUF,8,7,0,0,0,0,0,1,2,2,0,23,231,10.04,1,WR,29,73,214,Youngstown St.,#N/A,#N/A,17-12-1987,0,0,12
2011,Fred Jackson,30,Fort Worth,TX,BUF,10,10,0,0,0,0,0,170,934,5.49,6,39,442,11.33,0,RB,174,73,215,Coe College,#N/A,#N/A,20-02-1981,0,0,2
2011,Johnny White,23,Asheville,NC,BUF,12,0,0,0,0,0,0,12,38,3.17,0,1,-3,-3,0,RB,4,12,200,North Carolina,70,97,03-02-1988,5,2011,2
2011,Kamar Aiken,22,Hollywood,FL,BUF,2,0,0,0,0,0,0,0,0,,0,0,0,,0,WR,,74,213,Central Florida,99,86,30-05-1989,0,0,5
2011,Kevin Brock,25,Parsippany,NJ,BUF,2,0,0,0,0,0,0,0,0,,0,2,27,13.5,0,TE,3,77,315,Rutgers,87,96,09-04-1986,0,0,4
2011,Lee Smith,24,Powell,TN,BUF,10,3,0,0,0,0,0,0,0,,0,4,11,2.75,0,TE,1,78,269,Tennessee,113,75,21-11-1987,5,0,11
2011,Mike Caussin,24,Springfield,VA,BUF,6,2,0,0,0,0,0,0,0,,0,5,41,8.2,0,TE,4,77,252,James Madison,#N/A,#N/A,26-02-1987,0,0,2
2011,Naaman Roosevelt,24,Buffalo,NY,BUF,11,0,0,0,0,0,0,0,0,,0,16,257,16.06,1,WR,32,73,189,Buffalo,47,131,24-12-1987,0,0,12
2011,Roscoe Parrish,29,Miami,FL,BUF,2,2,0,0,0,0,0,0,0,,0,1,16,16,0,WR,2,12,168,Miami (FL),130,58,16-07-1982,2,2005,7
2011,Ruvell Martin,29,Muskegon,MI,BUF,14,0,0,0,0,0,0,0,0,,0,7,82,11.71,0,WR,8,76,217,Saginaw Valley St.,#N/A,#N/A,10-08-1982,0,0,8
2011,Ryan Fitzpatrick,29,Gilbert,AZ,BUF,16,16,353,569,3832,24,23,56,215,3.84,0,0,0,,0,QB,227,74,221,Harvard,#N/A,#N/A,24-11-1982,7,2005,11
2011,Scott Chandler,26,Bedford,TX,BUF,14,9,0,0,0,0,0,0,0,,0,38,389,10.24,6,TE,75,79,270,Iowa,108,79,23-07-1985,4,2007,7
2011,Steve Johnson,25,San Francisco,CA,BUF,16,16,0,0,0,0,0,0,0,,0,76,1004,13.21,7,WR,142,74,210,Kentucky,71,110,28-11-1986,7,2008,11
2011,Tyler Thigpen,27,Winnsboro,SC,BUF,3,0,3,8,25,0,1,1,8,8,0,0,0,,0,QB,,75,235,Coastal Carolina,#N/A,#N/A,14-04-1984,7,0,4
2011,Armanti Edwards,23,Greenwood,SC,CAR,16,0,1,1,11,0,0,1,5,5,0,0,0,,0,WR,1,12,191,Appalachian St.,#N/A,#N/A,08-03-1988,3,0,3
2011,Ben Hartsock,31,Chillicothe,OH,CAR,15,2,0,0,0,0,0,0,0,,0,0,0,,0,TE,,76,264,Ohio St.,138,41,05-07-1980,3,2004,7
2011,Brandon LaFell,25,Houston,TX,CAR,16,6,0,0,0,0,0,0,0,,0,36,613,17.03,3,WR,79,74,208,LSU,146,48,04-11-1986,3,2010,11
2011,Cam Newton,22,College Park,GA,CAR,16,16,310,517,4051,21,17,126,706,5.6,14,1,27,27,0,QB,373,78,260,Auburn,130,61,11-05-1989,1,2011,5
2011,Darvin Adams,21,Kennesaw,GA,CAR,2,0,0,0,0,0,0,0,0,,0,0,0,,0,WR,,75,185,Auburn,130,61,05-01-1990,0,0,1
2011,DeAngelo Williams,28,Little Rock,AR,CAR,16,14,0,0,0,0,0,155,836,5.39,7,16,135,8.44,0,RB,139,68,210,Memphis,68,112,25-04-1983,1,2006,4
2011,Derek Anderson,28,Portland,OR,CAR,2,0,0,0,0,0,0,2,-2,-1,0,0,0,,0,QB,,78,229,Oregon St.,111,76,15-06-1983,6,2005,6
2011,Greg Olsen,26,Paterson,NJ,CAR,16,13,0,0,0,0,0,0,0,,0,45,540,12,5,TE,86,78,254,Miami (FL),130,58,11-03-1985,1,2007,3
2011,Jeremy Shockey,31,Ada,OK,CAR,15,13,0,0,0,0,0,0,0,,0,37,455,12.3,4,TE,70,77,253,Miami (FL),130,58,18-08-1980,1,2002,8
2011,Jonathan Stewart,24,Fort Lewis,WA,CAR,16,3,0,0,0,0,0,142,761,5.36,4,47,413,8.79,1,RB,147,12,235,Oregon,143,47,21-03-1987,1,2008,3
2011,Josh Vaughan,25,Portsmouth,VA,CAR,7,0,0,0,0,0,0,7,24,3.43,0,0,0,,0,RB,2,73,232,Richmond,#N/A,#N/A,03-12-1986,0,0,12
2011,Kealoha Pilares,23,Wahiawa,HI,CAR,12,0,0,0,0,0,0,0,0,,0,0,0,,0,WR,,12,213,Hawaii,109,86,20-02-1988,5,2011,2
2011,Legedu Naanee,28,Portland,OR,CAR,15,10,1,1,27,0,0,0,0,,0,44,467,10.61,1,WR,54,74,225,Boise St.,165,29,16-09-1983,5,2007,9
2011,Mike Goodson,24,Klein,TX,CAR,4,0,0,0,0,0,0,0,0,,0,1,4,4,0,RB,,12,195,Texas A&M,107,79,23-05-1987,4,2009,5
2011,Richie Brockel,25,Phoenix,AZ,CAR,11,2,0,0,0,0,0,3,12,4,1,3,13,4.33,0,TE,9,73,251,Boise St.,165,29,24-07-1986,0,0,7
2011,Seyi Ajirotutu,24,El Dorado Hills,CA,CAR,14,0,0,0,0,0,0,0,0,,0,1,4,4,0,WR,,75,211,Fresno St.,121,74,12-06-1987,0,0,6
2011,Steve Smith,32,Los Angeles,CA,CAR,16,16,0,0,0,0,0,6,56,9.33,0,79,1394,17.65,7,WR,189,69,185,Utah,123,61,12-05-1979,3,2001,5
2011,Armando Allen,22,Opalocka,FL,CHI,2,0,0,0,0,0,0,15,48,3.2,0,0,0,,0,RB,5,12,205,Notre Dame,112,74,30-04-1989,0,0,4
2011,Caleb Hanie,26,Dallas,TX,CHI,6,4,51,102,613,3,9,13,98,7.54,0,0,0,,0,QB,28,74,236,Colorado St.,87,98,11-09-1985,0,0,9
2011,Dane Sanzenbacher,23,Toledo,OH,CHI,16,1,0,0,0,0,0,1,-4,-4,0,27,276,10.22,3,WR,45,12,180,Ohio St.,138,41,13-10-1988,0,0,10
2011,Devin Hester,29,Riviera Beach,FL,CHI,16,8,0,0,0,0,0,1,-6,-6,0,26,369,14.19,1,WR,42,12,185,Miami (FL),130,58,04-11-1982,2,2006,11
2011,Earl Bennett,24,Birmingham,AL,CHI,11,4,0,0,0,0,0,0,0,,0,24,381,15.88,1,WR,44,73,205,Vanderbilt,65,114,23-03-1987,3,2008,3
2011,Jay Cutler,28,Santa Claus,IN,CHI,10,10,182,314,2319,13,7,18,55,3.06,1,0,0,,0,QB,142,75,225,Vanderbilt,65,114,29-04-1983,1,2006,4
2011,Johnny Knox,25,Houston,TX,CHI,14,11,0,0,0,0,0,0,0,,0,37,727,19.65,2,WR,85,73,185,Abilene Christian,#N/A,#N/A,03-11-1986,5,0,11
2011,Josh McCown,32,Jacksonville,TX,CHI,3,2,35,55,414,2,4,12,68,5.67,0,0,0,,0,QB,25,76,212,SMU,65,115,04-07-1979,3,2002,7
2011,Kahlil Bell,25,Spartanburg,CA,CHI,13,3,0,0,0,0,0,79,337,4.27,0,19,133,7,1,RB,53,73,219,UCLA,100,88,10-12-1986,0,0,12
2011,Kellen Davis,26,Adrian,MI,CHI,16,15,0,0,0,0,0,0,0,,0,18,206,11.44,5,TE,51,78,259,Michigan St.,112,76,11-10-1985,5,2008,10
2011,Kyle Adams,23,Austin,TX,CHI,8,0,0,0,0,0,0,0,0,,0,0,0,,0,TE,,76,250,Purdue,92,94,19-01-1988,0,0,1
2011,Marion Barber,28,Plymouth,MN,CHI,11,1,0,0,0,0,0,114,422,3.7,6,5,50,10,0,RB,83,12,221,Minnesota,90,96,10-06-1983,4,2005,6
2011,Matt Forte,26,Lake Charles,LA,CHI,12,12,0,1,0,0,0,203,997,4.91,3,52,490,9.42,1,RB,173,73,221,Tulane,60,119,10-12-1985,2,2008,12
2011,Matt Spaeth,28,St. Michael,MN,CHI,15,8,0,0,0,0,0,0,0,,0,7,50,7.14,2,TE,17,79,270,Minnesota,90,96,24-11-1983,3,2007,11
2011,Max Komar,24,Auburn,WA,CHI,2,0,0,0,0,0,0,0,0,,0,0,0,,0,WR,,12,202,Idaho,48,130,30-11-1987,0,0,11
2011,Roy Williams,30,Odessa,TX,CHI,15,9,0,0,0,0,0,0,0,,0,37,507,13.7,2,WR,63,76,210,Texas,149,45,20-12-1981,1,2004,12
2011,Sam Hurd,26,San Antonio,TX,CHI,12,0,0,0,0,0,0,0,0,,0,8,109,13.63,0,WR,11,74,187,Northern Illinois,119,69,24-04-1985,0,0,4
2011,A.J. Green,23,Summerville,SC,CIN,15,15,0,0,0,0,0,5,53,10.6,0,65,1057,16.26,7,WR,153,76,205,Georgia,142,53,31-07-1988,1,2011,7
2011,Andre Caldwell,26,Tampa,FL,CIN,13,2,0,0,0,0,0,0,0,,0,37,317,8.57,3,WR,50,73,207,Florida,139,55,15-04-1985,3,2008,4
2011,Andrew Hawkins,25,Johnstown,PA,CIN,13,0,0,0,0,0,0,5,25,5,0,23,263,11.43,0,WR,29,67,175,Toledo,112,72,10-03-1986,0,0,3
2011,Bernard Scott,27,Wichita Falls,TX,CIN,16,1,0,1,0,0,0,112,380,3.39,3,13,38,2.92,0,RB,60,12,200,Abilene Christian,#N/A,#N/A,10-02-1984,6,0,2
2011,Brandon Tate,24,Burlington,NC,CIN,16,0,0,0,0,0,0,0,0,,0,0,0,,0,WR,,73,195,North Carolina,70,97,05-10-1987,3,2009,10
2011,Brian Leonard,27,Gouveneur,NY,CIN,13,0,0,0,0,0,0,17,85,5,0,22,210,9.55,0,RB,30,74,226,Rutgers,87,96,03-02-1984,2,2007,2
2011,Bruce Gradkowski,28,Pittsburgh,PA,CIN,2,0,8,18,109,1,1,3,1,0.33,0,0,0,,0,QB,6,73,220,Toledo,112,72,27-01-1983,6,2006,1
2011,Cedric Benson,29,Midland,TX,CIN,15,15,0,0,0,0,0,273,1067,3.91,6,15,82,5.47,0,RB,151,12,222,Texas,149,45,28-12-1982,1,2005,12
2011,Cedric Peerman,25,Lynchburg,VA,CIN,15,0,0,0,0,0,0,3,15,5,0,0,0,,0,RB,2,69,210,Virginia,90,95,10-10-1986,6,2009,10
2011,Chris Pressley,25,Woodbury,NJ,CIN,15,10,0,0,0,0,0,0,0,,0,3,19,6.33,0,RB,2,12,257,Wisconsin,135,60,08-08-1986,0,0,8
2011,Dennis Roland,28,Bolivar,MO,CIN,16,3,0,0,0,0,0,0,0,,0,0,0,,0,TE,,81,325,Georgia,142,53,10-03-1983,0,0,3
2011,Donald Lee,31,Maben,MS,CIN,9,4,0,0,0,0,0,0,0,,0,11,115,10.45,0,TE,12,75,255,Mississippi St.,83,99,31-08-1980,5,2003,8
2011,Jermaine Gresham,23,Ardmore,OK,CIN,14,13,0,0,0,0,0,0,0,,0,56,596,10.64,6,TE,96,77,261,Oklahoma,160,39,16-06-1988,1,2010,6
2011,Jerome Simpson,25,Reidsville,NC,CIN,16,14,0,0,0,0,0,0,0,,0,50,725,14.5,4,WR,97,73,193,Coastal Carolina,#N/A,#N/A,04-02-1986,2,0,2
2011,Jordan Shipley,26,Burnet,TX,CIN,2,0,0,0,0,0,0,0,0,,0,4,14,3.5,0,WR,1,12,190,Burnet,#N/A,#N/A,23-12-1985,3,0,12
2011,Ryan Whalen,22,Alamo,CA,CIN,4,0,0,0,0,0,0,0,0,,0,4,27,6.75,0,WR,3,73,204,Stanford,101,81,26-07-1989,6,2011,7
2011,Alex Smith,29,Seattle,WA,CLE,14,4,0,0,0,0,0,0,0,,0,14,131,9.36,1,TE,19,76,212,Utah,123,61,07-05-1984,1,2005,5
2011,Ben Watson,31,Norfolk,VA,CLE,13,11,0,0,0,0,0,0,0,,0,37,410,11.08,2,TE,53,75,255,Duke,44,134,18-12-1980,1,0,12
2011,Carlton Mitchell,23,Gainesville,FL,CLE,12,0,0,0,0,0,0,0,0,,0,3,31,10.33,0,WR,3,76,212,South Florida,86,71,06-04-1988,6,2010,4
2011,Colt McCoy,25,Hobbs,NM,CLE,13,13,265,463,2733,14,11,61,212,3.48,0,1,-5,-5,0,QB,164,74,209,Texas,149,45,05-09-1986,3,2010,9
2011,Evan Moore,26,Brea,CA,CLE,16,4,0,0,0,0,0,0,0,,0,34,324,9.53,4,TE,56,79,232,Stanford,101,81,03-01-1985,0,0,1
2011,Greg Little,22,Durham,NC,CLE,16,12,0,0,0,0,0,3,15,5,0,61,709,11.62,2,WR,84,74,215,North Carolina,70,97,30-05-1989,2,2011,5
2011,Jordan Cameron,23,Newbury Park,CA,CLE,8,2,0,0,0,0,0,0,0,,0,6,33,5.5,0,TE,3,77,244,USC,129,49,07-08-1988,4,2011,8
2011,Josh Cribbs,28,Washington,DC,CLE,16,7,0,0,0,0,0,7,25,3.57,0,41,518,12.63,4,WR,78,73,192,Kent St.,66,111,09-06-1983,0,0,6
2011,Mohamed Massaquoi,25,Charlotte,NC,CLE,14,13,0,0,0,0,0,0,0,,0,31,384,12.39,2,WR,50,73,210,Georgia,142,53,24-11-1986,2,2009,11
2011,Montario Hardesty,24,New Bern,NC,CLE,10,4,0,0,0,0,0,88,266,3.02,0,14,122,8.71,0,RB,39,12,205,Tennessee,113,75,01-02-1987,2,2010,2
2011,Owen Marecic,23,Tigard,OR,CLE,14,4,0,0,0,0,0,4,8,2,0,5,31,6.2,0,RB,4,73,246,Stanford,101,81,04-10-1988,4,2011,10
2011,Peyton Hillis,25,Conway,AR,CLE,10,9,0,0,0,0,0,161,587,3.65,3,22,130,5.91,0,RB,90,73,240,Arkansas,107,80,21-01-1986,7,2008,1
2011,Seneca Wallace,31,Sacramento,CA,CLE,6,3,55,107,567,2,2,7,70,10,0,1,21,21,0,QB,36,12,196,Iowa St.,79,105,06-08-1980,4,2003,8
2011,Thomas Clayton,27,Alexandria,VA,CLE,3,0,0,0,0,0,0,8,12,1.5,0,1,3,3,0,RB,2,12,225,Kansas St.,118,71,26-04-1984,0,0,4
2011,Chauncey Washington,26,Torrance,CA,DAL,2,0,0,0,0,0,0,1,-1,-1,0,2,13,6.5,0,RB,1,73,221,USC,129,49,29-04-1985,7,2008,4
2011,DeMarco Murray,23,Las Vegas,NV,DAL,13,7,0,0,0,0,0,164,897,5.47,2,26,183,7.04,0,RB,120,73,214,Oklahoma,160,39,12-02-1988,3,2011,2
2011,Dez Bryant,23,Lufkin,TX,DAL,15,13,0,0,0,0,0,1,5,5,0,63,928,14.73,9,WR,147,74,225,Oklahoma St.,113,73,04-11-1988,1,2010,11
2011,Dwayne Harris,24,Atlanta,GA,DAL,7,0,0,0,0,0,0,0,0,,0,0,0,,0,WR,,12,200,East Carolina,97,90,16-09-1987,6,2011,9
2011,Felix Jones,24,Tulsa,OK,DAL,12,8,0,0,0,0,0,127,575,4.53,1,33,221,6.7,0,RB,86,73,200,Arkansas,107,80,08-05-1987,1,2008,5
2011,Jason Witten,29,Elizabethton,TN,DAL,16,16,0,0,0,0,0,0,0,,0,79,942,11.92,5,TE,124,77,257,Tennessee,113,75,06-05-1982,3,2003,5
2011,Jesse Holley,27,Roselle,NJ,DAL,16,0,0,0,0,0,0,0,0,,0,7,169,24.14,0,WR,17,74,213,North Carolina,70,97,08-01-1984,0,0,1
2011,John Phillips,24,Lowmoor,VA,DAL,16,7,0,0,0,0,0,0,0,,0,15,101,6.73,1,TE,16,77,250,Virginia,90,95,11-06-1987,6,2009,6
2011,Jon Kitna,39,Tacoma,WA,DAL,3,0,6,10,87,1,2,3,-2,-0.67,0,0,0,,0,QB,3,74,220,Central Washington,#N/A,#N/A,21-09-1972,0,0,9
2011,Kevin Ogletree,24,Queens,NY,DAL,14,1,0,0,0,0,0,2,3,1.5,0,15,164,10.93,0,WR,17,74,190,Virginia,90,95,05-08-1987,0,0,8
2011,Laurent Robinson,26,Fort Lewis,WA,DAL,14,4,0,0,0,0,0,0,0,,0,54,858,15.89,11,WR,152,74,192,Illinois St.,#N/A,#N/A,20-05-1985,3,0,5
2011,Martellus Bennett,24,San Diego County,TX,DAL,14,7,0,0,0,0,0,0,0,,0,17,144,8.47,0,TE,14,79,248,Texas A&M,107,79,10-03-1987,2,2008,3
2011,Miles Austin,27,Summitt,NJ,DAL,10,10,0,0,0,0,0,2,3,1.5,0,43,579,13.47,7,WR,100,75,215,Monmouth,#N/A,#N/A,30-06-1984,0,0,6
2011,Phillip Tanner,23,Dallas,TX,DAL,10,0,0,0,0,0,0,22,76,3.45,1,2,19,9.5,0,RB,16,73,213,Middle Tenn. St.,#N/A,#N/A,08-08-1988,0,0,8
2011,Sammy Morris,34,San Antonio,TX,DAL,3,0,0,0,0,0,0,28,98,3.5,0,5,13,2.6,0,RB,11,73,220,Texas Tech,120,70,23-03-1977,5,2000,3
2011,Shaun Chapas,23,St. Augustine,FL,DAL,3,0,0,0,0,0,0,0,0,,0,1,9,9,0,RB,1,74,236,Georgia,142,53,02-05-1988,7,2011,5
2011,Stephen McGee,26,Round Rock,TX,DAL,1,0,24,38,182,1,0,4,28,7,0,0,0,,0,QB,14,74,223,Texas A&M,107,79,27-09-1985,4,2009,9
2011,Tony Fiammetta,25,Kaneohe,HI,DAL,10,6,0,0,0,0,0,4,4,1,0,3,39,13,0,RB,4,73,246,Syracuse,81,101,22-08-1986,4,2009,8
2011,Tony Romo,31,San Diego,CA,DAL,16,16,346,522,4184,31,10,22,46,2.09,1,0,0,,0,QB,282,74,219,East. Illinois,#N/A,#N/A,21-04-1980,0,0,4
2011,Daniel Fells,28,Anaheim,CA,DEN,16,15,0,0,0,0,0,0,0,,0,19,256,13.47,3,TE,44,76,252,California-Davis,#N/A,#N/A,23-09-1983,0,0,9
2011,Demaryius Thomas,24,Montrose,GA,DEN,11,5,0,1,0,0,0,1,5,5,0,32,551,17.22,4,WR,80,75,229,Georgia Tech,117,77,25-12-1987,1,2010,12
2011,Eddie Royal,25,Alexandria,VA,DEN,12,8,0,0,0,0,0,7,48,6.86,0,19,155,8.16,1,WR,26,12,182,Virginia Tech,147,50,21-05-1986,2,2008,5
2011,Eric Decker,24,Cold Spring,MN,DEN,16,13,0,1,0,0,0,1,1,1,0,44,612,13.91,8,WR,109,75,206,Minnesota,90,96,15-03-1987,3,2010,3
2011,Jeremiah Johnson,24,Los Angeles,CA,DEN,8,0,0,0,0,0,0,14,77,5.5,0,7,62,8.86,0,RB,14,69,198,Oregon,143,47,15-02-1987,0,0,2
2011,Julius Thomas,23,Stockton,CA,DEN,5,1,0,0,0,0,0,0,0,,0,1,5,5,0,TE,1,76,251,Portland St.,#N/A,#N/A,27-06-1988,4,0,6
2011,Knowshon Moreno,24,Belford,NJ,DEN,8,2,0,0,0,0,0,37,179,4.84,0,11,101,9.18,1,RB,34,12,215,Georgia,142,53,16-07-1987,1,2009,7
2011,Lance Ball,26,Teaneck,NJ,DEN,16,0,0,0,0,0,0,96,402,4.19,1,16,148,9.25,1,RB,67,69,223,Maryland,98,86,19-06-1985,0,0,6
2011,Matt Willis,27,Dallas,TX,DEN,16,0,0,0,0,0,0,0,0,,0,18,267,14.83,1,WR,33,12,185,UCLA,100,88,13-04-1984,0,0,4
2011,Spencer Larsen,27,Mesa,AZ,DEN,16,6,0,0,0,0,0,14,44,3.14,0,9,76,8.44,0,RB,12,74,235,Arizona,82,99,04-03-1984,6,2008,3
2011,Tim Tebow,24,Makati City,Phillippines,DEN,14,11,126,271,1729,12,6,122,660,5.41,6,0,0,,0,QB,211,74,236,Florida,139,55,14-08-1987,1,2010,8
2011,Willis McGahee,30,Miami,FL,DEN,15,14,0,0,0,0,0,249,1199,4.82,4,12,51,4.25,1,RB,157,73,228,Miami (FL),130,58,21-10-1981,1,2003,10
2011,Aaron Brown,26,Katy,TX,DET,1,0,0,0,0,0,0,1,0,0,0,1,9,9,0,RB,1,73,196,TCU,138,49,10-10-1985,6,2009,10
2011,Brandon Pettigrew,26,Tyler,TX,DET,16,16,0,0,0,0,0,0,0,,0,83,777,9.36,5,TE,108,77,257,Oklahoma St.,113,73,23-02-1985,1,2009,2
2011,Calvin Johnson,26,Tyrone,GA,DET,16,16,0,0,0,0,0,1,11,11,0,96,1681,17.51,16,WR,265,77,239,Georgia Tech,117,77,25-09-1985,1,2007,9
2011,Jahvid Best,22,Vallejo,CA,DET,6,6,0,0,0,0,0,84,390,4.64,2,27,287,10.63,1,RB,86,69,190,California,90,94,30-01-1989,1,2010,1
2011,Jerome Harrison,28,Kalamazoo,MI,DET,4,0,0,0,0,0,0,14,41,2.93,0,1,3,3,0,RB,4,69,195,Washington St.,75,106,26-02-1983,5,2006,2
2011,Keiland Williams,25,Lafayette,LA,DET,15,0,0,0,0,0,0,58,195,3.36,2,8,62,7.75,0,RB,38,12,225,Hargrave Military Academy,#N/A,#N/A,14-08-1986,0,0,8
2011,Kevin Smith,25,Miami,FL,DET,7,4,0,0,0,0,0,72,356,4.94,4,22,179,8.14,3,RB,96,73,210,Central Florida,99,86,17-12-1986,3,2008,12
2011,Matthew Stafford,23,Tampa,FL,DET,16,16,421,663,5038,41,16,22,78,3.55,0,0,0,,0,QB,345,74,230,Georgia,142,53,07-02-1988,1,2009,2
2011,Maurice Morris,32,Chester,SC,DET,16,5,0,0,0,0,0,80,316,3.95,1,26,230,8.85,1,RB,67,12,202,Oregon,143,47,01-12-1979,2,2002,12
